Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1002341;Receipt of salary in the account;Repair;0;0.59;female;1;0;Higher;specialist;>250;0;30;34;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0.017699115;0;1;0;0;0.5;5;5;111;10;1;1;3;81;1;1;0;0;0;0;0
1;1002361;Receipt of salary in the account;Обучение;1;0.35;male;0;0;Higher;specialist;>250;1;14;28;Trade;Limited Liability Company   (ООО);divorced / divorced;1;0;0;0;0;0;1;1;0;0;0.3333333333;5;7;115;12;3;0;4;48;0;0;0;0;0;0;0
1;1002381;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher;middle manager;>250;0;49;47;Other;Public corporation (ОАО);married;3;2;2;2;1;0.2818181818;0;1;0;0;0.3076923077;4;9;158;13;2;4;5;74;1;1;0;0;0;0;0
1;1002401;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.52;male;0;0;Higher;middle manager;< 50;0;52;44;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002421;Bank form (without the employer's seal);Purchase of real estate / construction;0;0.22;male;1;0;Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002441;personal income tax 2NDFL;Repair;1;0.57;female;0;0;Higher;support staff;>250;3;9;38;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002461;Receipt of salary in the account;Repair;1;0.27;female;0;0;average-специальное;specialist;>250;0;13;29;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002481;Bank form (without the employer's seal);Purchase of real estate / construction;0;0.39;female;1;0;Higher;middle manager;>250;0;73;44;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002501;Free form with the seal of the employer;Repair;1;0.49;female;1;0;Higher;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002521;Receipt of salary in the account;Repair;0;0.19;male;0;0;Higher;specialist;>250;0;23;24;Information Technology;Limited Liability Company   (ООО);single, not married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1002541;Receipt of salary in the account;Repair;1;0.59;male;0;0;Higher;middle manager;< 50;1;59;51;Other;Limited Liability Company   (ООО);married;1;1;0;0;0;0;1;0;0;0;0.5;1;1;26;2;1;0;41;73;0;0;0;0;0;0;0
1;1002561;Free form with the seal of the employer;Repair;0;0.54;female;1;0;Higher / Second higher / Academic degree;specialist;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002581;Free form with the seal of the employer;Repair;1;0.29;female;1;0;Higher / Second higher / Academic degree;senior manager;< 50;0;6;33;Trade;Limited Liability Company   (ООО);married;4;3;2;1;0;0.0839694656;1;0;0;0;0;0;4;120;4;0;0;6;101;1;0;0;0;0;0;0
1;1002601;personal income tax 2NDFL;Repair;0;0.55;female;0;0;Higher;support staff;>250;0;68;34;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002621;Bank form (without the employer's seal);Repair;1;0.3;male;2;0;Higher;middle manager;< 50;0;74;36;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002641;Free form with the seal of the employer;Repair;0;0.45;male;0;0;Higher;Sales Manager;< 50;3;37;30;Trade;Limited Liability Company   (ООО);divorced / divorced;1;1;1;0;0;0.015625;0;1;1;0;0.8;4;1;63;5;2;0;2;22;1;0;0;0;0;0;0
1;1002661;Receipt of salary in the account;Repair;0;0.37;male;0;0;Higher;specialist;>250;0;6;31;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002681;Bank form (without the employer's seal);Buying a car;0;0.29;male;1;0;average;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002701;Receipt of salary in the account;Repair;1;0.32;female;0;0;average;support staff;>250;0;10;23;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;0;1;0;0;1;1;0;6;1;0;0;5;5;0;0;0;0;0;0;0
1;1002721;personal income tax 2NDFL;Other;1;0.49;male;0;0;average;support staff;>250;0;26;49;Trade;closed joint stock company (ЗАО);married;1;0;0;0;0;0.0687830688;0;0;0;0;0.3846153846;5;8;176;13;3;0;6;111;1;0;0;0;0;0;0
1;1002741;Bank form (without the employer's seal);Repair;1;0.36;male;0;0;average-специальное;worker;>250;0;19;50;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002761;Bank form (without the employer's seal);Purchase of household appliances;1;0.25;female;0;0;average-специальное;worker;>250;0;255;49;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002781;Bank form (without the employer's seal);Buying a car;0;0.37;male;0;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002801;Free form with the seal of the employer;Repair;1;0.31;male;1;0;Higher;middle manager;>250;0;121;49;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002821;Bank form (without the employer's seal);Repair;1;0.58;male;1;0;average-специальное;support staff;>250;0;61;46;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002841;Receipt of salary in the account;Buying a car;1;0.59;female;0;0;Higher;specialist;>250;3;74;46;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;2;1;0.0820895522;1;0;0;0;0.2727272727;4;7;246;11;3;0;23;85;1;0;0;0;1;0;0
1;1002861;Receipt of salary in the account;Repair;1;0.19;female;0;0;Higher / Second higher / Academic degree;Sales Manager;>250;0;8;24;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002881;Receipt of salary in the account;Purchase of household appliances;1;0.53;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;7;27;Other;Limited Liability Company   (ООО);married;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
1;1002901;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;male;0;0;unfinished Higher;support staff;>250;3;86;27;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002921;Bank form (without the employer's seal);Other;1;0.3;female;0;0;Higher / Second higher / Academic degree;Sales Manager;>250;0;6;30;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0.1213592233;1;0;0;0;0.3333333333;2;4;181;6;0;1;23;98;1;0;0;0;0;0;0
1;1002941;Bank form (without the employer's seal);Repair;0;0.29;male;0;0;secondHigher;senior manager;>250;0;150;58;Other;Limited Liability Company   (ООО);married;5;4;2;2;2;0.0082644628;1;0;0;0;0.0714285714;1;13;120;14;0;4;11;107;1;0;0;0;0;0;0
1;1002961;Receipt of salary in the account;Repair;1;0.48;female;0;0;average;support staff;>250;0;17;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1002981;personal income tax 2NDFL;Repair;1;0.35;male;1;0;Higher;specialist;>250;1;151;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003001;personal income tax 2NDFL;Repair;1;0.51;female;2;0;Higher;specialist;>250;0;72;30;Other;Other form;married;0;0;0;0;0;0;1;0;0;0;0.5;1;1;25;2;1;0;28;30;0;0;0;0;0;0;0
1;1003021;Free form with the seal of the employer;Purchase of real estate / construction;1;0.49;male;1;0;average-специальное;worker;< 50;0;17;35;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003041;Bank form (without the employer's seal);Vacation;0;0.18;female;1;0;Higher;senior manager;< 50;0;7;34;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;0;0;0;1;1;0;5;1;1;0;7;7;0;0;0;0;0;0;0
1;1003061;Receipt of salary in the account;Repair;1;0.38;female;0;0;Higher;specialist;>250;0;10;28;Information Technology;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;0;1;0;0;1;2;0;17;2;1;0;3;11;0;0;0;0;0;0;0
1;1003081;Receipt of salary in the account;Buying a car;1;0.59;female;0;0;Higher;specialist;>250;1;47;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003101;Free form with the seal of the employer;Repair;1;0.49;female;0;0;Higher;middle manager;>250;0;24;25;Trade;closed joint stock company (ЗАО);single, not married;10;10;2;2;1;0;0;3;2;0;0.75;6;2;48;8;3;0;1;71;0;0;0;0;0;0;0
1;1003121;Bank form (without the employer's seal);Repair;1;0.24;male;4;0;Higher;senior manager;>250;0;20;41;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003141;Bank form (without the employer's seal);Обучение;1;0.24;male;0;0;average;worker;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003161;Receipt of salary in the account;Repair;0;0.34;female;1;0;Higher / Second higher / Academic degree;Sales Representative;>250;0;37;35;Other;closed joint stock company (ЗАО);single, not married;2;2;2;0;0;0;0;0;0;0;1;1;0;19;1;0;0;18;18;0;0;0;0;0;0;0
1;1003181;Receipt of salary in the account;Repair;1;0.56;female;1;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003201;Receipt of salary in the account;Buying a car;1;0.3;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;22;49;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003221;Bank form (without the employer's seal);Repair;1;0.26;female;1;0;Higher;specialist;>250;0;49;35;Trade;Limited Liability Company   (ООО);divorced / divorced;2;1;1;0;0;0.0553191489;0;1;0;0;0.5;4;4;222;8;2;1;4;78;1;1;0;0;0;0;0
1;1003241;Free form with the seal of the employer;Repair;1;0.29;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003261;Bank form (without the employer's seal);Repair;1;0.49;male;0;0;Higher;middle manager;< 50;0;49;27;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003281;personal income tax 2NDFL;Buying a car;1;0.35;male;0;0;Higher;Sales Representative;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003301;personal income tax 2NDFL;Purchase of real estate / construction;1;0.54;male;1;0;average-специальное;worker;>250;1;120;32;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003321;Bank form (without the employer's seal);Treatment;1;0.54;female;1;0;Higher;senior manager;< 50;0;40;39;Trade;Limited Liability Company   (ООО);married;1;1;0;0;0;0.0774193548;1;0;0;0;0.5;4;4;143;8;3;0;8;81;1;1;1;1;0;0;0
1;1003341;Receipt of salary in the account;Vacation;1;0.46;male;1;0;Higher;middle manager;>250;0;70;40;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003361;Bank form (without the employer's seal);Repair;1;0.17;female;0;0;Higher;specialist;>250;0;9;44;Trade;Limited Liability Company   (ООО);married;1;0;0;0;0;0.3142857143;0;0;0;0;0.3333333333;2;1;72;3;1;1;36;57;1;1;1;1;0;0;0
1;1003381;Receipt of salary in the account;Vacation;1;0.12;female;2;0;Higher;specialist;>250;0;7;39;Other;closed joint stock company (ЗАО);married;0;0;0;0;0;0;0;0;0;0;0;0;2;37;2;0;2;26;38;0;0;0;0;0;0;0
1;1003401;Receipt of salary in the account;Vacation;1;0.4;female;1;0;Higher;support staff;>250;0;23;38;Trade;Limited Liability Company   (ООО);divorced / divorced;0;0;0;0;0;0.5;0;0;0;0;0;0;1;12;1;0;0;83;83;1;0;0;0;0;0;0
1;1003421;Receipt of salary in the account;Buying a car;1;0.59;female;0;0;average-специальное;support staff;>250;0;6;32;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003441;Receipt of salary in the account;Repair;0;0.46;female;0;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003461;Free form with the seal of the employer;Purchase of real estate / construction;1;0.49;male;3;0;Higher / Second higher / Academic degree;support staff;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003481;Receipt of salary in the account;Repair;0;0.33;male;1;0;Higher / Second higher / Academic degree;specialist;>250;0;6;36;Trade;closed joint stock company (ЗАО);single, not married;4;3;1;1;1;0.0904255319;1;0;0;0;0.2;2;8;171;10;1;0;9;107;1;0;0;0;0;0;0
1;1003501;Bank form (without the employer's seal);Buying furniture;0;0.49;male;0;0;Higher;senior manager;< 50;0;52;32;Information Technology;closed joint stock company (ЗАО);married;2;1;1;1;1;0.0447761194;1;1;1;1;0.7142857143;5;2;128;7;1;0;1;91;1;1;1;0;0;0;0
1;1003521;Bank form (without the employer's seal);Repair;1;0.55;female;0;0;*n.a.*;support staff;< 50;0;94;47;Tourism;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003541;Free form with the seal of the employer;Repair;1;0.5;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003561;personal income tax 2NDFL;Repair;1;0.49;female;1;0;Higher / Second higher / Academic degree;middle manager;>250;0;30;37;Agriculture and forestry;Limited Liability Company   (ООО);single, not married;4;3;2;2;0;0.2291666667;0;0;0;0;0.4;2;3;111;5;1;2;17;98;1;1;1;1;0;0;0
1;1003581;personal income tax 2NDFL;Purchase of real estate / construction;0;0.41;male;0;0;Higher;support staff;>250;0;35;27;Trade;closed joint stock company (ЗАО);single, not married;2;1;1;1;0;0;0;0;0;0;0.2;1;4;54;5;0;0;6;53;0;0;0;0;0;0;0
1;1003601;Receipt of salary in the account;Purchase of real estate / construction;1;0.51;male;1;0;average-специальное;support staff;>250;1;115;37;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003621;personal income tax 2NDFL;Purchase of household appliances;0;0.17;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;13;31;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003641;Bank form (without the employer's seal);Other;1;0.46;female;1;0;Higher / Second higher / Academic degree;support staff;< 50;0;27;47;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003661;Bank form (without the employer's seal);Buying a car;0;0.45;female;1;0;Higher;senior manager;< 50;0;51;30;Trade;Limited Liability Company   (ООО);single, not married;3;3;3;3;3;;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;1003681;Receipt of salary in the account;Purchase of real estate / construction;1;0.46;male;0;0;average-специальное;middle manager;>250;0;118;36;Other;Limited Liability Company   (ООО);single, not married;2;1;1;1;1;0.009009009;0;0;0;0;0.5;3;3;110;6;3;0;19;92;1;0;0;0;0;0;0
1;1003701;Receipt of salary in the account;Repair;1;0.17;male;0;0;Higher;specialist;>250;0;24;26;Other;Limited Liability Company   (ООО);married;1;0;0;0;0;0.0555555556;0;0;0;0;0;0;1;17;1;0;1;27;27;1;0;0;0;0;0;0
1;1003721;Receipt of salary in the account;Repair;1;0.49;male;0;0;average-специальное;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003741;Receipt of salary in the account;Purchase of real estate / construction;1;0.48;female;1;0;average-специальное;middle manager;>250;0;12;33;Trade;Limited Liability Company   (ООО);divorced / divorced;1;1;0;0;0;0.1393939394;0;0;0;0;0.1428571429;1;6;142;7;0;0;7;80;1;1;1;1;0;0;0
1;1003761;Receipt of salary in the account;Repair;0;0.2;female;2;0;secondHigher;middle manager;>250;1;97;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003781;Receipt of salary in the account;Buying a car;1;0.29;male;0;0;average-специальное;worker;>250;0;7;24;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003801;Receipt of salary in the account;Обучение;1;0.11;male;0;0;Higher / Second higher / Academic degree;Sales Representative;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003821;Bank form (without the employer's seal);Buying furniture;1;0.59;male;0;0;Higher;support staff;>250;0;141;29;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003841;personal income tax 2NDFL;Buying land;0;0.57;female;1;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003861;Receipt of salary in the account;Vacation;0;0.43;female;1;0;Higher;specialist;>250;4;89;36;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003881;Receipt of salary in the account;Repair;0;0.41;male;0;0;Higher;middle manager;>250;0;64;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003901;Receipt of salary in the account;Repair;1;0.49;male;3;0;average-специальное;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003921;Receipt of salary in the account;Repair;1;0.59;female;1;0;average-специальное;specialist;>250;0;84;27;Other;closed joint stock company (ЗАО);married;4;1;0;0;0;0.1785714286;0;0;0;0;0.5;4;4;92;8;3;0;6;61;1;0;0;0;0;0;0
1;1003941;Bank form (without the employer's seal);Repair;1;0.1;male;0;0;Higher;specialist;>250;0;13;48;Other;Public corporation (ОАО);married;1;1;1;1;1;0.0625;1;0;0;0;0;1;1;30;2;1;0;70;75;1;0;0;0;0;0;0
1;1003961;Receipt of salary in the account;Buying a car;1;0.3;female;0;0;Higher / Second higher / Academic degree;specialist;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1003981;Receipt of salary in the account;Buying a car;0;0.13;male;0;0;average-специальное;worker;>250;0;15;25;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004001;Bank form (without the employer's seal);Repair;1;0.48;female;0;0;unfinished Higher;specialist;< 50;0;10;49;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.0392156863;1;0;0;0;0.75;3;1;98;4;1;1;14;70;1;0;0;0;0;0;0
1;1004021;Bank form (without the employer's seal);Repair;1;0.59;female;0;0;Higher;specialist;>250;0;7;40;Trade;Limited Liability Company   (ООО);single, not married;1;0;0;0;0;0;0;0;0;0;0.5;1;1;70;2;0;0;1;70;0;0;0;0;0;0;0
1;1004041;personal income tax 2NDFL;Repair;0;0.27;male;2;0;average-специальное;worker;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004061;Bank form (without the employer's seal);Repair;1;0.28;female;1;0;Higher;specialist;>250;0;37;35;Information Technology;Public corporation (ОАО);remarriage;1;0;0;0;0;0.1086956522;1;0;0;0;0.3333333333;1;2;41;3;1;1;17;52;1;0;0;0;0;0;0
1;1004081;personal income tax 2NDFL;Repair;1;0.49;male;1;0;average-специальное;support staff;>250;1;9;31;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004101;Bank form (without the employer's seal);Repair;1;0.27;male;0;0;Higher;worker;< 50;0;54;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004121;Receipt of salary in the account;Repair;0;0.3;female;0;0;Higher / Second higher / Academic degree;Sales Representative;< 50;0;10;49;Other;Other form;single, not married;2;1;1;1;1;0;1;0;0;0;0;0;9;68;9;0;0;5;100;0;0;0;0;0;0;0
1;1004141;personal income tax 2NDFL;Repair;0;0.3;male;0;0;Higher;specialist;>250;0;10;30;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004161;Bank form (without the employer's seal);Repair;0;0.39;female;2;0;Higher;specialist;< 50;0;11;41;Other;Other form;married;2;1;1;1;1;0.0825688073;0;0;0;0;0.2;1;4;100;5;1;1;15;85;1;0;0;0;0;0;0
1;1004181;Bank form (without the employer's seal);Repair;1;0.25;male;1;0;average-специальное;worker;>250;0;26;33;Other;Limited Liability Company   (ООО);married;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;66;3;0;1;11;39;0;0;0;0;0;0;0
1;1004201;Receipt of salary in the account;Other;1;0.49;female;2;0;Higher;specialist;>250;1;17;25;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0.2;0;1;0;0;1;2;0;12;2;2;0;3;9;1;0;0;0;0;0;0
1;1004221;Receipt of salary in the account;Buying a car;1;0.21;female;1;0;Higher;specialist;>250;0;39;33;Trade;closed joint stock company (ЗАО);divorced / divorced;0;0;0;0;0;0.2857142857;0;0;0;0;0;0;1;5;1;0;0;35;35;1;0;0;0;0;0;0
1;1004241;;Repair;1;;female;0;0;Higher;specialist;;0;51;25;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004261;Receipt of salary in the account;Buying a car;1;0.46;male;0;0;average-специальное;worker;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004281;personal income tax 2NDFL;Buying a car;0;0.1;female;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;98;35;Other;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.0253164557;1;0;0;0;0.1666666667;1;5;77;6;0;0;20;102;1;0;0;0;0;0;0
1;1004301;Bank form (without the employer's seal);Repair;0;0.24;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;157;40;Other;State enterprise;married;0;0;0;0;0;0.0363636364;1;0;0;0;0.6666666667;3;0;159;3;2;0;40;105;1;0;0;0;0;0;0
1;1004321;Free form with the seal of the employer;Repair;0;0.23;female;0;0;Higher;Sales Representative;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004341;Free form with the seal of the employer;Other;1;0.49;male;0;0;Higher;worker;>250;0;7;25;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.0681818182;0;0;0;0;0.75;3;1;41;4;2;0;10;42;1;0;0;0;0;0;0
1;1004361;Bank form (without the employer's seal);Обучение;0;0.21;male;1;0;Higher;worker;>250;0;14;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004381;Bank form (without the employer's seal);Repair;1;0.3;female;1;0;Higher;specialist;>250;0;45;38;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004401;Receipt of salary in the account;Purchase of household appliances;0;0.21;male;1;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004421;personal income tax 2NDFL;Purchase of real estate / construction;1;0.42;female;0;0;secondHigher;middle manager;< 50;0;17;32;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004441;Receipt of salary in the account;Other;1;0.45;male;0;0;Higher;specialist;>250;0;35;24;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004461;Bank form (without the employer's seal);Repair;1;0.08;male;1;0;average-специальное;senior manager;< 50;0;62;32;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004481;Receipt of salary in the account;Repair;0;0.26;male;0;0;average-специальное;middle manager;>250;0;73;30;Other;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;0;0;0;0;0.4;2;3;35;5;2;1;8;37;0;0;0;0;0;0;0
1;1004501;Bank form (without the employer's seal);Repair;1;0.47;male;0;0;Higher;specialist;>250;0;12;41;Trade;Limited Liability Company   (ООО);single, not married;2;2;1;1;1;0;1;0;0;0;0.3333333333;2;4;119;6;0;1;15;53;0;0;0;0;0;0;0
1;1004521;Bank form (without the employer's seal);Repair;0;0.12;male;1;0;Higher;senior manager;< 50;0;96;37;Trade;Limited Liability Company   (ООО);married;2;2;0;0;0;0;0;0;0;0;0.2222222222;2;7;183;9;0;1;9;60;0;0;0;0;0;0;0
1;1004541;Bank form (without the employer's seal);Repair;0;0.4;male;0;0;average-специальное;support staff;>250;0;393;53;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004561;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;male;0;0;average-специальное;worker;>250;0;30;47;Other;State enterprise;married;2;1;1;1;1;0;0;0;0;0;1;1;0;11;1;1;0;21;21;0;0;0;0;0;0;0
1;1004581;Bank form (without the employer's seal);Repair;1;0.17;male;0;0;average-специальное;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004601;Receipt of salary in the account;Repair;0;0.55;male;2;0;Higher;specialist;>250;1;85;36;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004621;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004641;Receipt of salary in the account;Repair;1;0.44;male;0;0;Higher;specialist;>250;0;34;23;Trade;closed joint stock company (ЗАО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1004661;personal income tax 2NDFL;Repair;1;0.59;male;1;0;average-специальное;support staff;>250;1;49;54;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004681;Receipt of salary in the account;Purchase of real estate / construction;1;0.49;male;0;0;average-специальное;worker;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1004701;Receipt of salary in the account;Purchase of real estate / construction;0;0.34;male;0;0;Higher;support staff;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
